id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,it,route_dir,route_flag,route_sn,route_dist,route_code
8411,2022-08-02 15:59:46,2022-08-02 15:59:50,2022-08-02 15:59:46,2022-08-02 15:20:48,113.995628,22.596221,26,220,51382.9,0.0,1,1,9,142,201
8421,2022-08-02 15:57:22,2022-08-02 15:59:55,2022-08-02 15:59:52,2022-08-02 14:24:29,113.99034099999999,22.603082,0,186,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:59:46,2022-08-02 15:59:49,2022-08-02 15:59:46,2022-08-02 15:50:59,113.99528500000001,22.606542,16,186,66289.0,0.0,1,0,4,230,202
8470,2022-08-02 15:57:40,2022-08-02 15:59:43,2022-08-02 15:59:40,2022-08-02 14:49:09,113.997322,22.610668,0,208,61949.8,0.0,1,0,1,543,201
18447,2022-08-02 15:59:51,2022-08-02 15:59:54,2022-08-02 15:59:51,2022-08-02 07:24:20,113.99201200000002,22.600675,22,176,42294.4,0.0,1,1,5,416,202
8267,2022-08-02 14:38:57,2022-08-02 14:39:02,2022-08-02 14:38:57,2022-08-02 13:27:52,113.997543,22.603233,24,252,75421.0,,2,1,8,113,201
8330,2022-08-02 14:38:21,2022-08-02 14:38:54,2022-08-02 14:38:51,2022-08-02 11:58:18,113.99018799999999,22.603065,0,184,70793.3,,1,1,13,106,201
8345,2022-08-02 14:36:59,2022-08-02 14:38:59,2022-08-02 14:38:59,2022-08-02 06:48:47,113.997528,22.610592999999998,0,50,54602.7,,1,0,1,531,201
8371,2022-08-02 14:39:02,2022-08-02 14:39:05,2022-08-02 14:39:02,2022-08-02 13:47:56,113.999137,22.599742000000003,10,235,74910.8,,1,1,9,688,201
8421,2022-08-02 14:38:36,2022-08-02 14:38:53,2022-08-02 14:38:50,2022-08-02 14:24:29,113.995521,22.606334,0,87,66061.1,,2,0,4,311,202
8458,2022-08-02 14:38:03,2022-08-02 14:38:51,2022-08-02 14:38:48,2022-08-02 12:49:46,113.991279,22.599357,0,140,66286.0,,2,0,1,525,202
8267,2022-08-02 15:36:22,2022-08-02 15:36:27,2022-08-02 15:36:22,2022-08-02 13:27:52,113.99413999999999,22.604295,17,135,75427.1,0.0,1,1,5,221,201
8421,2022-08-02 15:36:27,2022-08-02 15:36:31,2022-08-02 15:36:27,2022-08-02 14:24:29,113.998847,22.608024,23,193,66062.4,0.0,1,1,1,236,201
8470,2022-08-02 15:35:51,2022-08-02 15:36:24,2022-08-02 15:36:22,2022-08-02 14:49:09,113.997459,22.610725,0,302,61945.6,0.0,2,0,13,0,201
18447,2022-08-02 15:36:27,2022-08-02 15:36:31,2022-08-02 15:36:27,2022-08-02 07:24:20,113.99855,22.608757999999998,24,337,42292.3,0.0,2,1,1,1074,202
8267,2022-08-02 15:46:36,2022-08-02 15:47:18,2022-08-02 15:47:15,2022-08-02 13:27:52,113.99066100000002,22.603422,0,246,75430.2,0.0,1,1,12,418,201
8345,2022-08-02 15:47:29,2022-08-02 15:47:29,2022-08-02 15:47:29,2022-08-02 06:48:47,113.991249,22.599420000000002,20,238,54612.7,0.0,2,0,2,241,201
8371,2022-08-02 15:47:17,2022-08-02 15:47:20,2022-08-02 15:47:17,2022-08-02 13:47:56,113.999343,22.599832,16,63,74922.2,0.0,2,0,6,248,201
8421,2022-08-02 15:47:17,2022-08-02 15:47:20,2022-08-02 15:47:17,2022-08-02 14:24:29,113.9906,22.599033,20,42,66065.7,0.0,1,0,13,339,201
8470,2022-08-02 15:47:19,2022-08-02 15:47:22,2022-08-02 15:47:19,2022-08-02 14:49:09,113.99201200000002,22.600734,17,174,61947.5,0.0,1,1,6,410,202
8345,2022-08-02 15:15:08,2022-08-02 15:15:11,2022-08-02 15:15:08,2022-08-02 06:48:47,113.99516200000001,22.606317,22,248,54611.3,0.0,2,1,12,550,201
8371,2022-08-02 15:15:20,2022-08-02 15:15:23,2022-08-02 15:15:20,2022-08-02 13:47:56,113.993797,22.60363,17,249,74918.8,0.0,1,1,5,414,202
8470,2022-08-02 15:15:14,2022-08-02 15:15:15,2022-08-02 15:15:14,2022-08-02 14:49:09,113.9916,22.601657,13,32,61940.9,0.0,1,1,13,129,201
18447,2022-08-02 15:15:19,2022-08-02 15:15:22,2022-08-02 15:15:19,2022-08-02 07:24:20,113.99841299999999,22.605901,18,24,42287.9,0.0,2,1,1,925,202
8345,2022-08-02 15:12:08,2022-08-02 15:12:10,2022-08-02 15:12:08,2022-08-02 06:48:47,113.99604699999999,22.606256,19,110,54610.6,0.0,2,1,11,256,201
8371,2022-08-02 15:12:13,2022-08-02 15:12:16,2022-08-02 15:12:13,2022-08-02 13:47:56,113.997634,22.605918,18,286,74918.0,0.0,1,1,2,78,202
8470,2022-08-02 15:12:13,2022-08-02 15:12:15,2022-08-02 15:12:13,2022-08-02 14:49:09,113.99231699999999,22.597151999999998,16,301,61940.1,0.0,1,0,11,220,201
18447,2022-08-02 15:12:09,2022-08-02 15:12:12,2022-08-02 15:12:09,2022-08-02 07:24:20,113.992729,22.603145,21,39,42287.0,0.0,2,1,1,297,202
8330,2022-08-02 14:54:48,2022-08-02 14:54:51,2022-08-02 14:54:48,2022-08-02 11:58:18,113.997344,22.610784,6,318,70797.7,,1,0,1,557,201
8345,2022-08-02 14:54:54,2022-08-02 14:54:57,2022-08-02 14:54:54,2022-08-02 06:48:47,113.991752,22.601356,20,321,54606.7,,1,1,13,161,201
8371,2022-08-02 14:54:56,2022-08-02 14:55:00,2022-08-02 14:54:56,2022-08-02 13:47:56,113.994743,22.595607,18,65,74914.4,,2,0,5,709,201
18447,2022-08-02 14:54:55,2022-08-02 14:54:58,2022-08-02 14:54:55,2022-08-02 07:24:20,113.994033,22.604523999999998,18,154,42282.9,,1,1,5,251,201
8267,2022-08-02 14:31:48,2022-08-02 14:31:52,2022-08-02 14:31:48,2022-08-02 13:27:52,113.991638,22.599695,7,228,75418.9,,1,1,7,714,201
8330,2022-08-02 14:31:46,2022-08-02 14:31:49,2022-08-02 14:31:46,2022-08-02 11:58:18,113.99291200000002,22.596601,21,309,70792.0,,1,0,11,245,201
8345,2022-08-02 14:31:42,2022-08-02 14:31:42,2022-08-02 14:31:42,2022-08-02 06:48:47,113.99535300000001,22.603089999999998,23,320,54601.1,,2,1,9,236,201
8371,2022-08-02 14:31:47,2022-08-02 14:31:51,2022-08-02 14:31:47,2022-08-02 13:47:56,113.99858,22.606433,13,208,74909.0,,1,0,2,169,201
8421,2022-08-02 14:31:46,2022-08-02 14:31:48,2022-08-02 14:31:46,2022-08-02 14:24:29,113.991455,22.599531,4,111,66060.0,,2,0,1,525,202
8458,2022-08-02 14:31:41,2022-08-02 14:31:44,2022-08-02 14:31:41,2022-08-02 12:49:46,113.998329,22.606004000000002,15,253,66284.5,,1,0,2,145,202
18447,2022-08-02 14:31:34,2022-08-02 14:31:37,2022-08-02 14:31:34,2022-08-02 07:24:20,113.99866399999999,22.608427,17,329,42281.3,,2,1,1,1065,202
8267,2022-08-02 14:28:24,2022-08-02 14:28:28,2022-08-02 14:28:24,2022-08-02 13:27:52,113.992935,22.603416,24,216,75418.1,,1,1,7,587,201
8330,2022-08-02 14:28:27,2022-08-02 14:28:30,2022-08-02 14:28:27,2022-08-02 11:58:18,113.99951100000001,22.599935000000002,14,243,70791.1,,1,0,9,731,201
8345,2022-08-02 14:28:34,2022-08-02 14:28:34,2022-08-02 14:28:34,2022-08-02 06:48:47,113.99913000000001,22.599702,16,55,54600.3,,2,0,6,255,201
8421,2022-08-02 14:28:22,2022-08-02 14:28:25,2022-08-02 14:28:22,2022-08-02 14:24:29,113.994941,22.606277,23,247,66058.9,,1,1,4,184,202
8458,2022-08-02 14:28:08,2022-08-02 14:28:27,2022-08-02 14:28:23,2022-08-02 12:49:46,113.99748899999999,22.610609,0,114,66283.9,,1,0,1,523,202
8471,2022-08-02 14:23:37,2022-08-02 14:28:23,2022-08-02 14:28:20,2022-08-02 14:25:07,113.99821399999999,22.603378,0,214,71644.8,,2,0,8,239,201
18447,2022-08-02 14:28:32,2022-08-02 14:28:35,2022-08-02 14:28:32,2022-08-02 07:24:20,113.993545,22.605398,7,30,42280.4,,2,1,1,422,202
8267,2022-08-02 15:02:03,2022-08-02 15:04:51,2022-08-02 15:04:43,2022-08-02 13:27:52,113.99738300000001,22.610751999999998,0,7,75425.8,,1,0,1,523,201
8345,2022-08-02 15:04:53,2022-08-02 15:04:56,2022-08-02 15:04:53,2022-08-02 06:48:47,113.994621,22.595609,19,57,54608.5,,2,0,5,718,201
8371,2022-08-02 15:04:57,2022-08-02 15:05:00,2022-08-02 15:04:57,2022-08-02 13:47:56,113.997505,22.610574,14,78,74917.4,,1,0,1,519,202
8470,2022-08-02 15:04:57,2022-08-02 15:05:00,2022-08-02 15:04:57,2022-08-02 14:49:09,113.99389599999999,22.604688,14,155,61938.1,,1,0,5,275,201
18447,2022-08-02 15:04:59,2022-08-02 15:05:02,2022-08-02 15:04:59,2022-08-02 07:24:20,113.99168300000001,22.601392,22,316,42285.6,,1,1,13,154,201
8345,2022-08-02 15:17:16,2022-08-02 15:18:34,2022-08-02 15:18:32,2022-08-02 06:48:47,113.991744,22.603303,0,325,54612.0,0.0,2,1,12,1032,201
8371,2022-08-02 15:18:33,2022-08-02 15:18:36,2022-08-02 15:18:33,2022-08-02 13:47:56,113.99179,22.599828,16,29,74919.5,0.0,2,1,1,486,202
8470,2022-08-02 15:16:14,2022-08-02 15:18:30,2022-08-02 15:18:27,2022-08-02 14:49:09,113.99066100000002,22.603466,0,253,61941.2,0.0,1,0,14,139,201
18447,2022-08-02 15:17:31,2022-08-02 15:18:35,2022-08-02 15:18:32,2022-08-02 07:24:20,113.99751200000001,22.610554999999998,0,57,42288.5,0.0,1,0,1,518,202
8345,2022-08-02 15:11:35,2022-08-02 15:11:52,2022-08-02 15:11:49,2022-08-02 06:48:47,113.99551299999999,22.606334,0,91,54610.5,0.0,2,0,11,313,201
8371,2022-08-02 15:11:41,2022-08-02 15:11:45,2022-08-02 15:11:41,2022-08-02 13:47:56,113.99833600000001,22.606014000000002,16,250,74918.0,0.0,1,0,2,146,202
8470,2022-08-02 15:11:47,2022-08-02 15:11:50,2022-08-02 15:11:47,2022-08-02 14:49:09,113.992774,22.596738000000002,24,313,61940.0,0.0,1,0,11,281,201
18447,2022-08-02 15:11:44,2022-08-02 15:11:48,2022-08-02 15:11:44,2022-08-02 07:24:20,113.99192,22.602285000000002,15,25,42286.9,0.0,2,1,1,262,202
8267,2022-08-02 14:58:01,2022-08-02 14:58:05,2022-08-02 14:58:01,2022-08-02 13:27:52,113.99385,22.60482,19,333,75424.5,,2,0,10,257,201
8345,2022-08-02 14:55:51,2022-08-02 14:58:09,2022-08-02 14:58:06,2022-08-02 06:48:47,113.99058500000001,22.60341,0,255,54607.1,,1,1,13,134,201
8371,2022-08-02 14:58:06,2022-08-02 14:58:10,2022-08-02 14:58:06,2022-08-02 13:47:56,113.998626,22.601697,26,320,74915.4,,2,0,7,155,201
18447,2022-08-02 14:58:08,2022-08-02 14:58:12,2022-08-02 14:58:08,2022-08-02 07:24:20,113.999389,22.600193,22,133,42283.8,,1,0,9,742,201
8267,2022-08-02 14:45:40,2022-08-02 14:45:49,2022-08-02 14:45:40,2022-08-02 13:27:52,113.99297299999999,22.603448,17,215,75423.1,,2,1,12,914,201
8330,2022-08-02 14:45:42,2022-08-02 14:45:45,2022-08-02 14:45:42,2022-08-02 11:58:18,113.996292,22.596878,25,38,70794.9,,2,1,5,491,201
8345,2022-08-02 14:45:46,2022-08-02 14:45:49,2022-08-02 14:45:46,2022-08-02 06:48:47,113.99571200000001,22.602926,10,68,54604.2,,1,0,6,210,201
8371,2022-08-02 14:45:43,2022-08-02 14:45:46,2022-08-02 14:45:43,2022-08-02 13:47:56,113.99198899999999,22.602394,19,26,74912.7,,1,1,13,154,201
8421,2022-08-02 14:42:14,2022-08-02 14:45:47,2022-08-02 14:45:44,2022-08-02 14:24:29,113.99740600000001,22.610582,0,236,66062.0,,1,0,1,0,201
8458,2022-08-02 14:45:46,2022-08-02 14:45:49,2022-08-02 14:45:46,2022-08-02 12:49:46,113.991584,22.601625,12,17,66286.3,,2,1,1,294,202
8267,2022-08-02 14:46:34,2022-08-02 14:51:12,2022-08-02 14:51:08,2022-08-02 13:27:52,113.99124099999999,22.599420000000002,0,78,75423.7,,2,0,2,222,201
8330,2022-08-02 14:51:16,2022-08-02 14:51:19,2022-08-02 14:51:16,2022-08-02 11:58:18,113.995147,22.606292,24,73,70796.7,,2,0,11,297,201
8345,2022-08-02 14:51:16,2022-08-02 14:51:19,2022-08-02 14:51:16,2022-08-02 06:48:47,113.99411699999999,22.596073,22,261,54605.7,,1,1,10,198,201
8371,2022-08-02 14:51:15,2022-08-02 14:51:18,2022-08-02 14:51:15,2022-08-02 13:47:56,113.99198100000001,22.600259,22,194,74913.4,,2,1,1,115,201
8458,2022-08-02 14:51:07,2022-08-02 14:51:11,2022-08-02 14:51:07,2022-08-02 12:49:46,113.998703,22.608497,18,334,66287.7,,2,1,1,1072,202
8470,2022-08-02 14:49:09,2022-08-02 14:51:09,2022-08-02 14:51:09,2022-08-02 14:49:09,113.99733700000002,22.610708,0,0,61936.8,,1,0,1,533,201
18447,2022-08-02 14:51:18,2022-08-02 14:51:21,2022-08-02 14:51:18,2022-08-02 07:24:20,113.998893,22.608161,13,182,42281.9,,1,1,1,253,201
8267,2022-08-02 14:57:48,2022-08-02 14:57:55,2022-08-02 14:57:48,2022-08-02 13:27:52,113.99418600000001,22.604221,18,335,75424.4,,2,0,10,281,201
8345,2022-08-02 14:55:51,2022-08-02 14:57:54,2022-08-02 14:57:51,2022-08-02 06:48:47,113.99058500000001,22.603406,0,255,54607.1,,1,1,13,134,201
8371,2022-08-02 14:57:53,2022-08-02 14:57:56,2022-08-02 14:57:53,2022-08-02 13:47:56,113.998847,22.600915,20,343,74915.3,,2,1,6,114,201
18447,2022-08-02 14:57:50,2022-08-02 14:57:53,2022-08-02 14:57:50,2022-08-02 07:24:20,113.998733,22.600881,22,160,42283.6,,1,1,8,129,201
8267,2022-08-02 15:26:45,2022-08-02 15:30:48,2022-08-02 15:30:42,2022-08-02 13:27:52,113.997482,22.610559,0,116,75425.8,244.0,1,0,1,492,201
8470,2022-08-02 15:30:45,2022-08-02 15:30:48,2022-08-02 15:30:45,2022-08-02 14:49:09,113.994873,22.603658,22,317,61944.2,0.0,2,1,9,154,201
18447,2022-08-02 15:30:46,2022-08-02 15:30:49,2022-08-02 15:30:46,2022-08-02 07:24:20,113.991996,22.600454,20,6,42290.7,0.0,2,1,1,431,202
8267,2022-08-02 14:38:24,2022-08-02 14:38:32,2022-08-02 14:38:24,2022-08-02 13:27:52,113.99818400000001,22.602435999999997,24,338,75420.8,,2,0,8,215,201
8330,2022-08-02 14:38:21,2022-08-02 14:38:39,2022-08-02 14:38:36,2022-08-02 11:58:18,113.99015800000001,22.603073000000002,0,184,70793.3,,1,1,13,106,201
8345,2022-08-02 14:36:59,2022-08-02 14:38:29,2022-08-02 14:38:29,2022-08-02 06:48:47,113.997528,22.610591,0,50,54602.7,,1,0,1,531,201
8371,2022-08-02 14:38:37,2022-08-02 14:38:40,2022-08-02 14:38:37,2022-08-02 13:47:56,113.999572,22.599975,7,206,74910.7,,1,0,9,739,201
8421,2022-08-02 14:38:36,2022-08-02 14:38:39,2022-08-02 14:38:36,2022-08-02 14:24:29,113.99513999999999,22.606251999999998,22,74,66061.0,,2,0,4,293,202
8458,2022-08-02 14:38:03,2022-08-02 14:38:36,2022-08-02 14:38:34,2022-08-02 12:49:46,113.991279,22.599357,0,140,66286.0,,2,0,1,525,202
8267,2022-08-02 14:38:41,2022-08-02 14:38:47,2022-08-02 14:38:41,2022-08-02 13:27:52,113.998001,22.603315,14,327,75420.9,,2,1,8,167,201
8330,2022-08-02 14:38:21,2022-08-02 14:38:39,2022-08-02 14:38:36,2022-08-02 11:58:18,113.99015800000001,22.603073000000002,0,184,70793.3,,1,1,13,106,201
8345,2022-08-02 14:36:59,2022-08-02 14:38:44,2022-08-02 14:38:44,2022-08-02 06:48:47,113.997528,22.610592999999998,0,50,54602.7,,1,0,1,531,201
8371,2022-08-02 14:38:39,2022-08-02 14:38:42,2022-08-02 14:38:39,2022-08-02 13:47:56,113.99954199999999,22.599937,10,242,74910.7,,1,0,9,734,201
8421,2022-08-02 14:38:36,2022-08-02 14:38:39,2022-08-02 14:38:36,2022-08-02 14:24:29,113.99513999999999,22.606251999999998,22,74,66061.0,,2,0,4,293,202
8458,2022-08-02 14:38:03,2022-08-02 14:38:36,2022-08-02 14:38:34,2022-08-02 12:49:46,113.991279,22.599357,0,140,66286.0,,2,0,1,525,202
8267,2022-08-02 15:26:45,2022-08-02 15:30:33,2022-08-02 15:30:27,2022-08-02 13:27:52,113.997482,22.610559,0,116,75425.8,232.0,1,0,1,492,201
8470,2022-08-02 15:30:32,2022-08-02 15:30:35,2022-08-02 15:30:32,2022-08-02 14:49:09,113.995429,22.60308,20,317,61944.1,0.0,2,1,9,243,201
18447,2022-08-02 15:30:34,2022-08-02 15:30:37,2022-08-02 15:30:34,2022-08-02 07:24:20,113.99179,22.599987,17,33,42290.6,0.0,2,1,1,469,202
8330,2022-08-02 14:23:01,2022-08-02 14:23:05,2022-08-02 14:23:01,2022-08-02 11:58:18,113.9962,22.606481,21,283,70789.7,,1,1,3,98,201
8335,2022-08-02 14:19:21,2022-08-02 14:22:51,2022-08-02 14:22:51,2022-08-02 11:15:47,113.99816100000001,22.603322,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:23:00,2022-08-02 14:23:00,2022-08-02 14:23:00,2022-08-02 06:48:47,113.991676,22.599754,18,222,54598.8,,1,1,13,306,201
8371,2022-08-02 14:19:51,2022-08-02 14:22:54,2022-08-02 14:22:51,2022-08-02 13:47:56,113.997528,22.610544,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:22:57,2022-08-02 14:23:00,2022-08-02 14:22:57,2022-08-02 12:49:46,113.997352,22.610723,6,141,66283.9,,1,0,1,523,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
8330,2022-08-02 14:22:27,2022-08-02 14:22:30,2022-08-02 14:22:27,2022-08-02 11:58:18,113.99724499999999,22.606109,23,295,70789.5,,1,0,3,215,201
8335,2022-08-02 14:19:21,2022-08-02 14:22:21,2022-08-02 14:22:21,2022-08-02 11:15:47,113.99816100000001,22.603320999999998,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:22:31,2022-08-02 14:22:31,2022-08-02 14:22:31,2022-08-02 06:48:47,113.99195800000001,22.601007,18,163,54598.6,,1,1,13,204,201
8371,2022-08-02 14:19:51,2022-08-02 14:22:24,2022-08-02 14:22:21,2022-08-02 13:47:56,113.997528,22.61054,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:22:21,2022-08-02 14:22:24,2022-08-02 14:22:21,2022-08-02 12:49:46,113.997848,22.610225,19,334,66283.8,,2,0,6,0,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
18447,2022-08-02 14:17:51,2022-08-02 14:22:24,2022-08-02 14:22:21,2022-08-02 07:24:20,113.9915,22.599573,0,120,42279.6,,2,0,1,522,202
8267,2022-08-02 15:02:03,2022-08-02 15:02:21,2022-08-02 15:02:13,2022-08-02 13:27:52,113.997375,22.610746,0,7,75425.8,,1,0,1,523,201
8345,2022-08-02 15:02:16,2022-08-02 15:02:19,2022-08-02 15:02:16,2022-08-02 06:48:47,113.990829,22.59921,22,241,54607.7,,1,1,13,346,201
8371,2022-08-02 15:02:13,2022-08-02 15:02:16,2022-08-02 15:02:13,2022-08-02 13:47:56,113.99638300000001,22.606142000000002,19,113,74916.5,,2,1,11,219,201
8470,2022-08-02 15:02:05,2022-08-02 15:02:22,2022-08-02 15:02:20,2022-08-02 14:49:09,113.99823700000002,22.606021,0,267,61937.4,,1,0,2,130,201
18447,2022-08-02 15:02:20,2022-08-02 15:02:23,2022-08-02 15:02:20,2022-08-02 07:24:20,113.99191200000001,22.597219,20,280,42284.9,,1,1,11,177,201
8267,2022-08-02 15:59:27,2022-08-02 15:59:31,2022-08-02 15:59:27,2022-08-02 13:27:52,113.992675,22.596775,26,134,75431.4,0.0,2,1,4,242,201
8345,2022-08-02 15:59:22,2022-08-02 15:59:22,2022-08-02 15:59:22,2022-08-02 06:48:47,113.99858799999998,22.608669,23,338,54616.2,0.0,2,1,12,251,201
8371,2022-08-02 15:55:39,2022-08-02 15:59:27,2022-08-02 15:59:24,2022-08-02 13:47:56,113.99748899999999,22.61054,0,55,74924.5,232.0,1,0,1,528,201
8411,2022-08-02 15:59:24,2022-08-02 15:59:28,2022-08-02 15:59:24,2022-08-02 15:20:48,113.99663500000001,22.597362,22,216,51382.7,0.0,1,1,9,307,201
8421,2022-08-02 15:57:22,2022-08-02 15:59:25,2022-08-02 15:59:22,2022-08-02 14:24:29,113.990333,22.603089999999998,0,186,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:59:24,2022-08-02 15:59:27,2022-08-02 15:59:24,2022-08-02 15:50:59,113.996269,22.606456,19,282,66288.9,0.0,1,1,3,109,202
8470,2022-08-02 15:57:40,2022-08-02 15:59:29,2022-08-02 15:59:25,2022-08-02 14:49:09,113.997322,22.610666000000002,0,208,61949.8,0.0,1,0,1,543,201
18447,2022-08-02 15:59:06,2022-08-02 15:59:24,2022-08-02 15:59:21,2022-08-02 07:24:20,113.991752,22.602006,0,203,42294.3,0.0,1,1,5,278,202
8267,2022-08-02 15:56:17,2022-08-02 15:56:23,2022-08-02 15:56:17,2022-08-02 13:27:52,113.99060800000001,22.602439,19,135,75430.4,0.0,2,0,1,330,201
8345,2022-08-02 15:59:12,2022-08-02 15:59:12,2022-08-02 15:59:12,2022-08-02 06:48:47,113.99886299999999,22.608235999999998,19,337,54616.2,0.0,2,1,12,309,201
8371,2022-08-02 15:55:39,2022-08-02 15:59:12,2022-08-02 15:59:09,2022-08-02 13:47:56,113.99748899999999,22.610538000000002,0,55,74924.5,214.0,1,0,1,528,201
8411,2022-08-02 15:59:07,2022-08-02 15:59:10,2022-08-02 15:59:07,2022-08-02 15:20:48,113.99724499999999,22.598073,27,220,51382.6,0.0,1,1,9,410,201
8421,2022-08-02 15:57:22,2022-08-02 15:59:10,2022-08-02 15:59:07,2022-08-02 14:24:29,113.99034099999999,22.603094,0,186,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:58:43,2022-08-02 15:59:00,2022-08-02 15:58:57,2022-08-02 15:50:59,113.996971,22.606191,0,282,66288.8,0.0,1,0,3,187,202
8470,2022-08-02 15:57:40,2022-08-02 15:58:58,2022-08-02 15:58:55,2022-08-02 14:49:09,113.99731399999999,22.610664,0,208,61949.8,0.0,1,0,1,543,201
18447,2022-08-02 15:59:06,2022-08-02 15:59:10,2022-08-02 15:59:06,2022-08-02 07:24:20,113.991897,22.602266,21,205,42294.2,0.0,1,1,5,271,202
8267,2022-08-02 14:46:34,2022-08-02 14:51:27,2022-08-02 14:51:23,2022-08-02 13:27:52,113.99124099999999,22.599420000000002,0,78,75423.7,,2,0,2,222,201
8330,2022-08-02 14:51:16,2022-08-02 14:51:19,2022-08-02 14:51:16,2022-08-02 11:58:18,113.995147,22.606292,24,73,70796.7,,2,0,11,297,201
8345,2022-08-02 14:51:16,2022-08-02 14:51:19,2022-08-02 14:51:16,2022-08-02 06:48:47,113.99411699999999,22.596073,22,261,54605.7,,1,1,10,198,201
8371,2022-08-02 14:51:22,2022-08-02 14:51:25,2022-08-02 14:51:22,2022-08-02 13:47:56,113.991882,22.6,15,204,74913.4,,2,1,1,85,201
8458,2022-08-02 14:51:22,2022-08-02 14:51:25,2022-08-02 14:51:22,2022-08-02 12:49:46,113.99838999999999,22.609218,20,342,66287.8,,2,1,1,1089,202
8470,2022-08-02 14:49:09,2022-08-02 14:51:24,2022-08-02 14:51:24,2022-08-02 14:49:09,113.997344,22.610704000000002,0,0,61936.8,,1,0,1,533,201
18447,2022-08-02 14:51:20,2022-08-02 14:51:23,2022-08-02 14:51:20,2022-08-02 07:24:20,113.99888600000001,22.608081,15,193,42281.9,,1,1,1,244,201
8345,2022-08-02 15:17:16,2022-08-02 15:18:34,2022-08-02 15:18:32,2022-08-02 06:48:47,113.991744,22.603303,0,325,54612.0,0.0,2,1,12,1032,201
8371,2022-08-02 15:18:39,2022-08-02 15:18:42,2022-08-02 15:18:39,2022-08-02 13:47:56,113.99193500000001,22.600063000000002,20,24,74919.5,0.0,2,1,1,467,202
8470,2022-08-02 15:16:14,2022-08-02 15:18:45,2022-08-02 15:18:42,2022-08-02 14:49:09,113.99066100000002,22.603471,0,253,61941.2,0.0,1,0,14,139,201
18447,2022-08-02 15:17:31,2022-08-02 15:18:35,2022-08-02 15:18:32,2022-08-02 07:24:20,113.99751200000001,22.610554999999998,0,57,42288.5,0.0,1,0,1,518,202
8267,2022-08-02 15:43:27,2022-08-02 15:43:36,2022-08-02 15:43:27,2022-08-02 13:27:52,113.990325,22.597317999999998,20,353,75429.3,0.0,1,0,12,238,201
8371,2022-08-02 15:43:40,2022-08-02 15:43:43,2022-08-02 15:43:40,2022-08-02 13:47:56,113.992301,22.597089,14,127,74921.2,0.0,2,0,4,297,201
8411,2022-08-02 15:42:01,2022-08-02 15:43:31,2022-08-02 15:43:31,2022-08-02 15:20:48,113.99738300000001,22.610592999999998,0,327,51380.0,0.0,1,0,1,536,201
8421,2022-08-02 15:43:36,2022-08-02 15:43:39,2022-08-02 15:43:36,2022-08-02 14:24:29,113.99703899999999,22.597864,21,218,66064.6,0.0,1,1,9,379,201
8470,2022-08-02 15:43:36,2022-08-02 15:43:39,2022-08-02 15:43:36,2022-08-02 14:49:09,113.9953,22.606632,9,188,61946.6,0.0,1,0,4,237,202
8471,2022-08-02 15:39:08,2022-08-02 15:43:41,2022-08-02 15:43:41,2022-08-02 15:39:08,113.998199,22.603359,0,0,71644.8,275.0,2,0,8,215,201
8267,2022-08-02 15:46:36,2022-08-02 15:50:33,2022-08-02 15:50:29,2022-08-02 13:27:52,113.990623,22.603425,0,246,75430.2,238.0,1,1,12,418,201
8345,2022-08-02 15:50:31,2022-08-02 15:50:31,2022-08-02 15:50:31,2022-08-02 06:48:47,113.99472,22.595654999999997,16,55,54613.6,0.0,2,0,5,707,201
8371,2022-08-02 15:50:25,2022-08-02 15:50:28,2022-08-02 15:50:25,2022-08-02 13:47:56,113.995407,22.603075,24,316,74923.0,0.0,2,1,9,242,201
8411,2022-08-02 15:50:33,2022-08-02 15:50:33,2022-08-02 15:50:33,2022-08-02 15:20:48,113.997879,22.610158,22,154,51380.1,0.0,1,1,1,477,201
8421,2022-08-02 15:49:35,2022-08-02 15:50:23,2022-08-02 15:50:20,2022-08-02 14:24:29,113.99067600000001,22.603481,0,269,66066.5,0.0,2,0,1,0,201
8470,2022-08-02 15:50:28,2022-08-02 15:50:31,2022-08-02 15:50:28,2022-08-02 14:49:09,113.99168300000001,22.599725,13,39,61947.7,0.0,2,0,1,492,202
8267,2022-08-02 15:26:45,2022-08-02 15:27:48,2022-08-02 15:27:44,2022-08-02 13:27:52,113.99748899999999,22.610553,0,116,75425.8,0.0,1,0,1,492,201
8470,2022-08-02 15:27:48,2022-08-02 15:27:51,2022-08-02 15:27:48,2022-08-02 14:49:09,113.99954199999999,22.599930999999998,12,62,61943.4,0.0,2,0,6,247,201
